"#OTU ID"	"LauraG1C1S15"	"LauraG1C2S19"	"LauraG1C3S23"	"LauraG1T2S7"	"LauraG1T3S11"	"LauraG2C1S16"	"LauraG2C2S20"	"LauraG2C3S24"	"LauraG2T3S12"	"LauraP1C1S13"	"LauraP1C3S21"	"LauraP1T3S9"	"LauraP2C1S14"	"LauraP2C2S18"	"LauraP2C3S22"	"LauraP2T2S6"
"OTU_251"	2288.91406757204	0	34.6707825451327	423.905807154898	17.0551360168353	0	0	3.85453698482724	0	15.9903521204657	9.70883404663923E-06	0.202454425538515	37.4765731994261	0	3.50744387670344	370.783177925005
"OTU_310"	343.337110135807	0.043136275730086	0	223.728064887307	17.0551360168353	0	0.12107404583802	0	0	39.9758803011643	0	0	18.7382865997131	0	3.21515688697815	2502.78645099378
"OTU_96"	0	0.09346193074852	6.42051528613569	58.8758065492914	324.047584319871	31.6667122571706	0.12107404583802	0.453474939391441	0	69.2915258553515	0	0	18.7382865997131	2.37508561505065	16.6603584143413	2410.09065651253
"OTU_282"	1258.90273716462	0.040739815967304	1.28410305722714	294.379032746457	34.1102720336706	0	0	0.22673746969572	0	21.3204694939543	2.91265021399177E-05	0	18.7382865997131	0.215916874095514	2.33829591780229	1205.04532825627
"OTU_214"	0	0.038343356204521	1.28410305722714	23.5503226197166	306.992448303036	55.4167464500485	0	0.22673746969572	67.0821288298918	18.65541080721	0	0.202454425538515	9.36914329985653	0.215916874095514	0.292286989725287	2317.39486203128
"OTU_53"	457.782813514409	0.304350389873385	7.70461834336283	164.852258338016	375.212992370377	7.91667806429264	0	1.36042481817432	0	7.99517606023287	7.76706723731139E-05	0	0	0.647750622286541	0.584573979450573	1761.22009514377
"OTU_300"	1716.68555067903	0.074290252646259	5.13641222890855	0	0	110.833492900097	0.12107404583802	1.58716228787004	5.16016375614553	26.6505868674429	2.91265021399177E-05	0	65.5840030989957	5.39792185238784	2.63058290752758	834.262150331262
"OTU_93"	343.337110135807	0.011982298813913	3.85230917168142	1036.21419526753	0	0	0	4.76148686361013	0	23.9855281806986	1.94176680932785E-05	0	42.1611448493544	0	0.292286989725287	1297.74112273752
"OTU_91"	2060.02266081484	0.002396459762783	3.85230917168142	117.751613098583	187.606496185189	7.91667806429264	0.12107404583802	0	278.648842831858	34.6457629276758	9.70883404663923E-06	1.34969617025676	14.0537149497848	0.431833748191028	1.75372193835172	0
"OTU_296"	343.337110135807	0.019171678102261	7.70461834336283	753.61032383093	34.1102720336706	7.91667806429264	0	1.1336873484786	0	31.9807042409315	7.76706723731139E-05	0.438651255333448	14.0537149497848	0.431833748191028	3.50744387670344	1483.13271170002
